brand,quantity,List_Price,price,ean13,description,name,image,option,category
Christian Louboutin,254,135,675,,Her superfine stiletto heel makes "So Kate" one of the most delicate of all Louboutin pointed toe pumps. Her dramatic pitch provides you with a supremely sexy silhouette. This ultra-chic black patent leather version will become your favorite sky high pump this season.                    Product care<br/>Reference : 3130694BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 120mm<br/>                                                    Collection : FW13<br/>,Christian Louboutin so kate 120 mm,/cl/christianlouboutin-sokate-3130694_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-sokate-3130694_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-sokate-3130694_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-sokate-3130694_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Named after one of his favorite neighborhoods in Paris, ""Pigalle"" is one of Monsieur Louboutin's most iconic styles. With her fine stiletto heel and pointed toe, she is a stunning look for business and pleasure alike. This 100mm version in black patent leather will keep you comfortably on your feet from rendezvous to rendezvous.                    Product care<br/>Reference : 3080680BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin pigalle  100 mm,/cl/christianlouboutin-pigalle-3080680_bk01_1_1200x1200_1426593993.jpg|||/cl/christianlouboutin-pigalle-3080680_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-pigalle-3080680_bk01_3_1200x1200_1426593993.jpg|||/cl/christianlouboutin-pigalle-3080680_bk01_40_1200x1200_1426593993.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,215,1075,,"For the daring Louboutin lady, ""Victoria"" is an exquisite look for Spring/Summer.  Rising to a sky high 160mm, her substantial 3-inch platform keeps you steady while you get a sexy boost of height.  No look is off limits in this black kid leather stunner.                     Product care<br/>Reference : 1150292BK5T<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 160mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin victoria 160 mm,/cl/christianlouboutin-victoria-1150292_BK5T_1_1200x1200.jpg|||/cl/christianlouboutin-victoria-1150292_BK5T_2_1200x1200.jpg|||/cl/christianlouboutin-victoria-1150292_BK5T_3_1200x1200.jpg|||/cl/christianlouboutin-victoria-1150292_BK5T_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,279,1395,,Hi Elisa is the perfect balance of simplicity and luxury. Her gorgeous almond toe shape is enveloped in lavish crystal python and finished with a cool 100mm stiletto heel. Try her on for a wear-anywhere style that will take your breath away this season.                    Product care<br/>Reference : 3140952BK01<br />                    Color : Black<br/>                            Material : Python<br/>                                            Heel height : 100mm<br/>                                                    Collection : FW14<br/>,Christian Louboutin hi elisa 100 mm,/cl/christianlouboutin-hielisa-3140952_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-hielisa-3140952_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-hielisa-3140952_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-hielisa-3140952_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,215,1075,,"Once exclusively produced for one of the fashion industry's most photographed icons, ""Lady Daf"" is the sky high Mary Jane of our dreams. Try this sultry style in a sleek black leather and don't be surprised if you, too, are blinded by the camera's flashes.                    Product care<br/>Reference : 1110910BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 160mm<br/>                                        Front platform : 60mm<br/>                                        Collection : Classic<br/>",Christian Louboutin lady daf 160 mm,/cl/christianlouboutin-ladydaf-1110910_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-ladydaf-1110910_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-ladydaf-1110910_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-ladydaf-1110910_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,159,795,,"Sitting at a perfect 100mm and finished with a thin platform, ""New Simple Pump"" is for the lady on the go, providing the unmistakable Louboutin allure to each and every step she takes.                    Product care<br/>Reference : 1120419BK01<br />                    Color : Black <br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                        Front platform : 20mm<br/>                                        Collection : Classic<br/>",Christian Louboutin new simple pump 100 mm,/cl/christianlouboutin-newsimplepump-1120419_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-newsimplepump-1120419_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-newsimplepump-1120419_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-newsimplepump-1120419_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"If you're looking for that perfect classic but are torn between pointed and rounded toes, ""Decollete 868,"" with her almond shaped toe, is your answer. Whether you select a tailored or flowing silhouette, ""Decollete 868"" is an easy fit for any outfit you choose.                    Product care<br/>Reference : 3060029BK01<br />                    Color : Black<br/>                            Material : Jazz Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin decollete 868  100 mm,/cl/christianlouboutin-decollete-3060029_bk01_1_1200x1200_2.jpg|||/cl/christianlouboutin-decollete-3060029_bk01_2_1200x1200_2.jpg|||/cl/christianlouboutin-decollete-3060029_bk01_3_1200x1200_2.jpg|||/cl/christianlouboutin-decollete-3060029_bk01_40_1200x1200_2.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Named after one of his favorite neighborhoods in Paris, the ¡°Pigalle¡± is one of Monsieur Louboutin¡¯s first highly coveted styles. With her perfectly pointed toe and strong stiletto heel, this 100mm, single sole style is a must-have for Loubie newcomers and collectors alike. Swathed in stunning black leather, your love affair with this iconic pump is sure to last a lifetime.                    Product care<br/>Reference : 3080519BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin pigalle  100 mm,/cl/christianlouboutin-pigalle-3080519_bk01_1_1200x1200.jpg|||/cl/christianlouboutin-pigalle-3080519_bk01_2_1200x1200.jpg|||/cl/christianlouboutin-pigalle-3080519_bk01_3_1200x1200.jpg|||/cl/christianlouboutin-pigalle-3080519_bk01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,175,875,,"Bianca has it all. Her sleek silhouette made up of a strong platform, 120mm stiletto heel, and shallow round toe strikes the perfect balance between sexy and sophisticated. A favorite among many in black kid leather, ""Bianca"" transitions seamlessly from daytime to evening.                    Product care<br/>Reference : 3120639BK01<br />                    Color : Black <br/>                            Material : Leather<br/>                                            Heel height : 120mm<br/>                                        Front platform : 30mm<br/>                                        Collection : Classic<br/>",Christian Louboutin bianca 120 mm,/cl/christianlouboutin-bianca-3120639_bk01_1_1200x1200_1.jpg|||/cl/christianlouboutin-bianca-3120639_bk01_2_1200x1200_1.jpg|||/cl/christianlouboutin-bianca-3120639_bk01_3_1200x1200_1.jpg|||/cl/christianlouboutin-bianca-3120639_bk01_40_1200x1200_1.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,Feminine and timeless "Fifi" is a single sole must-have for the Louboutin lady. Her round toe and slender heel provide a sophisticated silhouette that is perfect for a day in the office or an evening out on the town. Try her 85mm version in classic black patent leather for a staple style you will rely on for seasons to come.                     Product care<br/>Reference : 1100825BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 85mm<br/>                                                    Collection : Classic<br/>,Christian Louboutin fifi 85 mm,/cl/christianlouboutin-fifi-1100825_bk01_1_1200x1200_1.jpg|||/cl/christianlouboutin-fifi-1100825_bk01_2_1200x1200_1.jpg|||/cl/christianlouboutin-fifi-1100825_bk01_3_1200x1200_1.jpg|||/cl/christianlouboutin-fifi-1100825_bk01_40_1200x1200_1.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Decollete 554 stands out for her long pointed toe and superfine stiletto heel. Whether you're dashing to a daytime meeting or an evening date, this 100mm version in classic black patent leather is a strong and sexy pump who's perfect for the woman on the move.                     Product care<br/>Reference : 3120836BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : Classic<br/>",Christian Louboutin decollete 554 100 mm,/cl/christianlouboutin-decollete554-3120836_bk01_1_1200x1200_3.jpg|||/cl/christianlouboutin-decollete554-3120836_bk01_2_1200x1200_3.jpg|||/cl/christianlouboutin-decollete554-3120836_bk01_3_1200x1200_3.jpg|||/cl/christianlouboutin-decollete554-3120836_bk01_40_1200x1200_3.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,139,695,,"Introducing ""Karera,"" an ultra chic new classic for Spring/Summer.  Combining the ""Iriza"" upper with the new Cuban heel, this 45mm d'orsay provides an irresistible silhouette.  In black leather and lucido, she is an excellent choice for daytime or evening.                        Product care<br/>Reference : 1150940BK5T<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 45mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin karera 45 mm,/cl/christianlouboutin-karera-1150940_BK5T_1_1200x1200_1423051850.jpg|||/cl/christianlouboutin-karera-1150940_BK5T_2_1200x1200_1423051850.jpg|||/cl/christianlouboutin-karera-1150940_BK5T_3_1200x1200_1423051850.jpg|||/cl/christianlouboutin-karera-1150940_BK5T_40_1200x1200_1423051850.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Fififa makes her debut this Spring/Summer season.  A descendant of our illustrious ""Fifi,"" she is a striking new silhouette that combines the gentle, round toe with a strong, wide 100mm heel.  Perfect for any occasion in black patent leather, she helps you journey from daytime to evening in first-class comfort.                    Product care<br/>Reference : 1150303BK01<br />                    Color : Black<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin fififa 100 mm,/cl/christianlouboutin-fififa-1150303_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-fififa-1150303_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-fififa-1150303_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-fififa-1150303_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,135,675,,"Our pointed toe styles are famed for their sultry allure, and our intoxicating ""Iriza"" embodies this reputation to the tee. Slip into this 100mm tall, half d'orsay pump and instantly take your look from simple to oh-so-sexy.                    Product care<br/>Reference : 3130524BK01<br />                    Color : BLACK<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : FW13<br/>",Christian Louboutin iriza 100 mm,/cl/christianlouboutin-iriza-3130524_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-iriza-3130524_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-iriza-3130524_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-iriza-3130524_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,175,875,,"Front Double is one of Spring/Summer's freshest picks.  Her elegant 85mm silhouette features slight peek of decollete. Channeling the spirit of art deco luxury, this black leather beauty will complete any look this season.                       Product care<br/>Reference : 1150616CM53<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 85mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin front double 85 mm,/cl/christianlouboutin-frontdouble-1150616_CM53_1_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150616_CM53_2_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150616_CM53_3_1200x1200.jpg|||/cl/christianlouboutin-frontdouble-1150616_CM53_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,179,895,,"Sweeten up any summer ensemble with ""Amyada.""  Her feminine teardrop cutouts create a light and airy look that pairs perfectly with anything from a flowy dress to a straight leg pant.  Featuring a broad 100mm heel, this pair in chic black leather will take you from daytime to after dark with beauty and ease.                    Product care<br/>Reference : 1150731BK01<br />                    Color : Black<br/>                            Material : Leather<br/>                                            Heel height : 100mm<br/>                                                    Collection : SS15<br/>",Christian Louboutin amyada 100 mm,/cl/christianlouboutin-amyada-1150731_BK01_1_1200x1200.jpg|||/cl/christianlouboutin-amyada-1150731_BK01_2_1200x1200.jpg|||/cl/christianlouboutin-amyada-1150731_BK01_3_1200x1200.jpg|||/cl/christianlouboutin-amyada-1150731_BK01_40_1200x1200.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
Christian Louboutin,254,159,795,,"New Simple Pump is a gorgeous rendition of Monsieur Louboutin's famed ""Simple Pump."" Her narrow, exposed platform gives this classic style a contemporary twist. This 100mm version in chic nude patent leather will quickly become your favorite new everyday pump.                    Product care<br/>Reference : 1120419PK20<br />                    Color : Nude<br/>                            Material : Patent Leather<br/>                                            Heel height : 100mm<br/>                                        Front platform : 20mm<br/>                                        Collection : Classic<br/>",Christian Louboutin new simple pump 100 mm,/cl/christianlouboutin-newsimplepump-1120419_PK20_1_1200x1200_1_1.jpg|||/cl/christianlouboutin-newsimplepump-1120419_PK20_1_1200x1200_2.jpg|||/cl/christianlouboutin-newsimplepump-1120419_PK20_2_1200x1200_1_1.jpg|||/cl/christianlouboutin-newsimplepump-1120419_PK20_2_1200x1200_2.jpg|||/cl/christianlouboutin-newsimplepump-1120419_PK20_3_1200x1200_1_1.jpg|||/cl/christianlouboutin-newsimplepump-1120419_PK20_3_1200x1200_2.jpg,1:US 6 (EUR 36)|||1:US 6.5 (EUR 36.5)|||1:US 7 (EUR 37)|||1:US 7.5 (EUR 37.5)|||1:US 8 (EUR 38)|||1:US 8.5 (EUR 38.5)|||1:US 9 (EUR 39)|||1:US 9.5 (EUR 39.5)|||1:US 10 (EUR 40)|||1:US 10.5 (EUR 40.5)|||1:US 11 (EUR 41),Home|||Women|||Pumps & High Heels|||abc
